2815	54																									11	34	69	78	90		
2816	13																													21		
2817	70																										34	53	60	65		
2818	14																													57		
2819	7																												52	80		
2820	63																															
2821	96																															
2822	164																															
2823	17																													51		
2824	51																								19	24	31	34	35	96		
2825	29																						2	11	35	42	45	46	85	147		
2826	63																												17	105		
2827	67																															
2828	33																															
2829	50																											17	25	31		
2830	7																												35	79		
2831	50																									39	45	53	65	113		
2832	49																															
2833	0																									4	17	43	67	90		
2834	50																											19	82	129		
2835	7																													35		
2836	8																								7	37	39	46	52	109		
2837	30																													19		
2838	0																													7		
2839	67																															
2840	30																									2	29	31	47	51		
2841	25																													57		
2842	2	4	5	8	11	17	26	59	62	63				41	57		70	85					100							106		
2843	30																												19	51		
2844	51																															
2845	17																												23	46		
2846	8																										37	45	64	109		
2847	50																						2	7	13	17	31	42	51	109		
2848	42																												7	17		
2849	58																										51	52	89	129		
2850	7																										5	17	37	46		
2851	53																															
2852	4																												35	65		
2853	85																															
2854	39																															
2855	69																															
2856	32																0	11	15	31	34	35	42	44	52	53	77	79	82	104		
2857	19																												82	129		
2858	60																													47		
2859	13																															
2860	29																											42	52	94		
2861	45																															
2862	11																												31	37		
2863	123																							0	5	7	41	42	46	63		
2864	101																												17	21		
2865	7																										13	47	97	137		
2866	41																															
2867	54																													96		
2868	7																								5	17	31	63	80	97		
2869	29																															
2870	90																													19		
2871	8																													5		
2872	5																												78	152		
2873	17																															
2874	7																											47	90	98		
2875	70																									6	17	79	90	138		
2876	90																															
2877	77																											49	52	103		
2878	58																									2	6	17	83	120		
2879	75																															
2880	4		11	14						17				34	35		42	43		52				63	72	77	78	79	97	104		
2881	7																										31	33	39	56		
2882	7																													22		
2883	24																													31		
2884	50																												7	17		
2885	7																													57		
2886	7																															
2887	7																													37		
2888	58																										4	19	23	31		
2889	26																															
2890	63																												83	85		
2891	46																															
2892	92																											11	66	67		
2893	67																													49		
2894	52																															
2895	94																															
2896	30																												1	26		
2897	23																													49		
2898	58																							11	26	29	52	60	107	112		
2899	11																													7		
2900	58																															
2901	59																								19	31	69	89	120	145		
2902	30																											19	42	52		
2903	42																											7	47	68		
2904	113																											8	31	83		
2905	24																												19	67		
2906	2																										6	31	49	138		
2907	31																													52		
2908	54																											7	31	91		
2909	42																							5	7	11	26	46	92	117		
2910	42																								11	26	60	73	92	158		
2911	31																															
2912	49																															
2913	117																															
2914	53																															
2915	8																															
2916	21																															
2917	58																													7		
2918	34																															
2919	34																															
2920	34																													45		
2921	4																															
2922	5																													67		
2923	49																															
2924	49																															
2925	9																											17	47	52		
2926	24																															
2927	50																	0	5	11	13	23	25	34	47	54	63	83	90	126		
2928	31																											19	82	129		
2929	35																															
2930	7																													53		
2931	21																															
2932	5																											19	33	68		
2933	139																													67		
2934	105																															
2935	90																															
2936	77																															
2937	30																						2	4	7	35	58	60	78	117		
2938	2	4	13	15		5	7	11	14	23	24	25	34	42	43	60	65	68	71	72	74	89	90	92	97	115	123	125	165		132	
2939	31																															
2940	38																													39		
2941	83																								17	24	49	56	57	74		
2942	11																										2	6	49	87		
2943	30																										7	31	39	58		
2944	67																													45		
2945	50																													18		
2946	14																										5	17	41	52		
2947	5		7	9	10	11	14	17	19	26	29	30	33	54	56	58	60	65	79		75		78			125		150	152			
2948	24																															
2949	147																															
2950	11																							7	24	31	34	35	45	107		
2951	14																											2	31	77		
2952	50																									7	17	34	65	149		
2953	30																			5	7	8	9	11	17	31	38	42	51	58		
2954	143																									7	11	42	78	94		
2955	94																															
2956	30																				4	7	26	35	39	42	63	78	124	138		
2957	123																															
2958	49																															
2959	32																										31	52	94	129		
2960	11																								13	22	40	68	73	85		
2961	8																									7	17	22	38	63		
2962	11																									7	23	31	35	40		
2963	5																													78		
2964	42																												7	17		
2965	52																															
2966	18																												24	31		
2967	7																												38	63		
2968	54																			2	5	7	8	9	10	11	24	33	72	75		
2969	78																													19		
2970	42																			7	11	13	14	15	24	25	34	63	90	117		
2971	50																						7	11	13	14	25	45	46	69		
2972	7																										17	25	35	45		
2973	23		4	5	6	7	11	13	14	15	19	20	25		17	29	42	54	57	60	74	78	79	83	84	92	97	126	138	140	158	
2974	50																										7	17	19	123		
2975	58																											29	36	39		
2976	19																															
2977	45																													120		
2978	19																															
2979	31																													127		
2980	24																															
2981	30																									11	31	57	125	149		
2982	4																						5	7	11	13	17	25	35	72		
2983	49																															
2984	32																				0	5	17	24	25	26	46	52	55	65		
2985	0																												4	77		
2986	26																															
2987	0																			4	7	11	13	14	33	45	52	57	60	65		
2988	0																											4	51	57		
2989	11																												19	31		
2990	24																												31	46		
2991	32																									11	42	78	92	109		
2992	46																															
2993	26																													109		
2994	74																															
2995	59																				7	9	11	13	22	26	42	46	52	93		
2996	30																										7	9	45	54		
2997	58																							2	29	57	78	90	122	128		
2998	4																								7	17	24	28	42	57		
2999	30																						7	19	27	52	57	73	123	139		
3000	112																													75		
3001	58																										24	31	42	92		
3002	0																			4	5	7	11	24	35	42	68	97	112	115		
3003	19																													94		
3004	11																							17	24	28	34	38	74	99		
3005	30		21	34	45	46		6	24	31			2	27		5	7	8	9	29	60			67				73	78	91		
3006	49																															
3007	0																										2	4	12	63		
3008	11																													23		
3009	0																		2	7	11	23	27	42	46	56	60	72	78	105		
3010	7																											9	45	47		
3011	31																										34	47	86	109		
3012	11																															
3013	8																															
3014	49																															
3015	4																					5	7	9	11	17	26	38	39	60		
3016	42																										11	49	92	163		
3017	11																										5	7	17	35		
3018	42																										5	11	17	27		
3019	24																															
3020	7																															
3021	42																												7	139		
3022	4																		6	8	11	27	31	34	39	51	67	73	77	78		
3023	14																								9	26	47	49	52	63		
3024	111																															
3025	98																											31	109	110		
3026	11																								16	28	47	63	86	100		
3027	11																							5	18	24	26	35	51	52		
3028	29																															
3029	42																															
3030	7																												6	78		
3031	7	11	14	39	42		40		17	23			31	46	47	57						58						60	65	151		
3032	29																													11		
3033	37																															
3034	45																															
3035	50																							11	24	52	62	67	70	95		
3036	4																										17	19	35	90		
3037	49																															
3038	8																			1	5	7	15	19	21	35	51	62	66	73		
3039	71																															
3040	11																															
3041	50																	0	4	7	11	25	29	35	42	72	73	74	140	153		
3042	30																			8	25	31	34	45	51	52	92	102	112	153		
3043	0																							2	7	15	24	33	105	131		
3044	32																											31	58	78		
3045	0					2						4	5	7	11	14			25		35		31	34	60	67	68	97	105	139		
3046	27																										33	46	67	69		
3047	72																															
3048	113																			4	7	8	11	21	39	56	79	80	107	117		
3049	30																											2	17	31		
3050	32																						2	6	9	18	26	28	45	46		
3051	32																				2	6	7	11	19	33	37	47	65	74		
3052	50																											7	29	39		
3053	29																											2	11	31		
3054	7																												85	90		
3055	50																													11		
3056	11																													21		
3057	92																													139		
3058	50																	9	11	17	18	19	24	31	42	68	78	82	92	93		
3059	30																							4	24	50	55	67	73	74		
3060	64																												13	107		
3061	32																							4	8	31	33	60	72	138		
3062	30																													81		
3063	7																							1	24	31	57	60	72	73		
3064	117																													95		
3065	59																								7	17	31	43	52	90		
3066	32																				2	7	11	14	26	46	56	58	73	85		
3067	92																												5	77		
3068	29																2	9	10	34	36	42	60	73	74	79	86	93	131	135		
3069	42																				1	7	20	34	35	46	49	52	56	69		
3070	31																															
3071	7																												105	132		
3072	0																							14	23	40	63	73	80	107		
3073	50																						0	7	18	24	34	78	112	124		
3074	88																															
3075	18																								6	19	52	69	88	94		
3076	31																															
3077	26																												31	69		
3078	7																							2	6	24	40	69	125	140		
3079	30																				4	5	7	11	26	38	42	43	58	75		
3080	25																															
3081	11																												40	124		
3082	6																															
3083	4																						11	19	25	33	34	38	81	86		
3084	29																									5	31	39	85	101		
3085	60																											24	31	65		
3086	4																					2	5	8	11	18	33	38	46	60		
3087	18																													49		
3088	42																												1	37		
3089	30																						6	14	23	39	46	50	63	66		
3090	8																			5	7	9	11	34	38	56	96	98	107	147		
3091	8																												105	161		
3092	60																															
3093	49																															
3094	74																															
3095	23																													19		
3096	31																													37		
3097	56																															
3098	19																															
3099	63																							5	13	31	39	51	109	149		
3100	22																												21	85		
3101	49																															
3102	30																												31	52		
3103	50																										9	11	31	65		
3104	18																											9	17	66		
3105	67																													85		
3106	72																															
3107	24																													31		
3108	123																						5	9	13	32	51	59	60	140		
3109	24																													19		
3110	58																													8		
3111	4																											8	31	94		
3112	0																2	8	11	13	14	18	19	31	33	39	42	78	99	131		
3113	17																												31	49		
3114	10																													37		
3115	51																												24	37		
3116	24																															
3117	30																										18	24	49	74		
3118	58																			0	8	11	25	34	38	40	42	52	63	97		
3119	5																						17	31	44	56	57	67	68	85		
3120	31																															
3121	49																															
3122	39																															
3123	0																											11	26	93		
3124	0																															
3125	50																										24	35	39	65		
3126	152																															
3127	50																						14	18	24	34	70	72	123	140		
3128	29																													25		
3129	54																													150		
3130	140																												23	31		
3131	34																													75		
3132	113																								2	8	11	19	35	65		
3133	32																							11	19	21	25	35	49	88		
3134	7																											19	31	63		
3135	70																					2	11	24	34	42	51	63	82	98		
3136	129																															
3137	49																															
3138	115																													100		
3139	0																								4	5	18	65	79	125		
3140	4																									5	34	63	65	74		
3141	29																								0	21	24	31	34	42		
3142	96																															
3143	32																							14	18	19	45	46	66	75		
3144	50																											17	34	67		
3145	7																															
3146	123																											11	23	35		
3147	7																											17	47	85		
3148	29																							5	7	14	16	31	35	42		
3149	70																			2	5	7	11	14	23	37	40	59	112	123		
3150	50																										11	17	78	123		
3151	50																										6	51	121	139		
3152	70																									1	5	11	35	65		
3153	58																										11	17	25	79		
3154	49																													37		
3155	32																												20	24		
3156	29																			4	5	7	8	11	17	34	38	39	54	77		
3157	5																										12	52	126	130		
3158	4																											2	7	33		
3159	32																										2	17	24	42		
3160	111																															
3161	11																												7	46		
3162	78																												39	65		
3163	2																															
3164	123																															
3165	123																													35		
3166	8																												49	94		
3167	70																			0	4	5	7	8	11	34	51	66	93	115		
3168	29																											2	7	45		
3169	11																											19	24	46		
3170	70																							4	25	37	46	53	68	85		
3171	5																										21	35	57	78		
3172	11																												117	135		
3173	7																												65	100		
3174	42																									17	18	24	39	51		
3175	30		5	7	8		9				22	24	31	34	39	51	53	78	90	143			147									
3176	19																															
3177	54																2	6	7	8	11	19	26	35	42	55	65	74	89	135		
3178	50																									7	24	35	36	51		
3179	32																							2	24	29	31	42	51	69		
3180	28																															
3181	58																								37	42	52	57	85	97		
3182	30																					0	5	7	32	42	51	58	80	138		
3183	57																															
3184	42																												18	31		
3185	32																								7	9	29	35	42	130		
3186	30																													17		
3187	49																															
3188	49																															
3189	50																				11	17	18	25	46	47	62	70	83	90		
3190	30																								2	35	39	50	58	97		
3191	24																															
3192	11																							2	5	7	27	72	77	160		
3193	17																															
3194	30																			0	11	31	35	39	58	65	73	127	142	150		
3195	50																								7	17	18	33	49	52		
3196	30																	7	8	11	14	15	26	32	39	43	54	60	83	133		
3197	7																													39		
3198	29																						0	8	11	27	39	42	49	82		
3199	49																															
3200	30																												2	19		
3201	148																													45		
3202	58																								17	24	25	60	77	121		
3203	4																						11	14	17	18	26	59	65	68		
3204	11																															
3205	6																													31		
3206	123																							2	7	11	17	31	52	60		
3207	0																											17	39	105		
3208	0																				4	7	11	42	60	69	75	78	81	131		
3209	11																											28	45	126		
3210	29																													42		
3211	28																															
3212	52																															
3213	4																					9	11	13	27	31	44	53	60	68		
3214	54																									11	31	35	45	134		
3215	50																									11	39	46	63	121		
3216	7																										1	26	31	72		
3217	11																															
3218	77																															
3219	71																								11	24	60	82	91	138		
3220	8																						2	5	7	11	17	39	59	65		
3221	32																	7	11	14	26	38	42	54	65	74	78	91	92	108		
3222	42																								5	7	17	60	72	154		
3223	50																							17	46	49	52	108	123	146		
3224	73																									19	31	75	79	86		
3225	30																											12	36	50		
3226	123																										13	19	90	139		
3227	59																									5	31	38	57	130		
3228	75																															
3229	85																															
3230	50																															
3231	38																												13	17		
3232	49																															
3233	30																								5	11	34	60	92	93		
3234	24																													19		
3235	58																												42	52		
3236	19																															
3237	31																															
3238	5																										34	41	53	119		
3239	130																															
3240	58																												7	97		
3241	4																		5	6	7	11	13	24	31	37	45	59	60	78		
3242	155																							5	7	9	34	52	57	105		
3243	70																							5	7	11	14	27	55	74		
3244	50																							18	31	45	54	57	59	69		
3245	7																													39		
3246	117																												46	49		
3247	60																															
3248	58																								5	11	19	23	52	57		
3249	18																												24	85		
3250	67																															
3251	85																															
3252	50																															
3253	90																															
3254	85																													37		
3255	7																									5	14	17	26	60		
3256	7																											5	31	49		
3257	8																						6	14	17	18	19	31	42	82		
3258	90																													31		
3259	30																							7	11	19	31	33	66	126		
3260	8																		2	7	11	14	23	24	25	34	65	92	105	114		
3261	17																							15	19	25	46	79	82	114		
3262	50																						7	9	11	26	39	40	70	83		
3263	130																											31	85	138		
3264	138																															
3265	11																													37		
3266	93																												24	57		
3267	123																								15	18	37	57	63	86		
3268	8																						2	11	22	31	42	63	65	86		
3269	0																						6	39	65	72	73	74	105	115		
3270	13		7	8	21				17	23	40		31	34	45		32	46				50				60	63	65	73	123		
3271	30																							12	17	19	24	31	37	60		
3272	49																															
3273	49																															
3274	11																									6	45	52	83	85		
3275	31																															
3276	31																															
3277	39																															
3278	70																					23	24	31	39	47	52	69	83	166		
3279	30																											0	6	91		
3280	31																												35	85		
3281	7																											18	35	65		
3282	7																															
3283	67																												49	52		
3284	42																										7	11	28	37		
3285	11																													2		
3286	14																															
3287	19																												25	37		
3288	7																										27	39	89	135		
3289	8																													59		
3290	102																															
3291	123																							0	4	11	52	71	90	93		
3292	24																												28	31		
3293	39																													142		
3294	50																						5	6	7	17	31	37	49	97		
3295	58																						2	8	11	14	15	31	46	52		
3296	36																															
3297	11																													130		
3298	67																															
3299	7																															
3300	8																								2	7	25	31	57	65		
3301	129																															
3302	7																												39	135		
3303	49																															
3304	96																															
3305	4																			5	11	37	45	46	62	65	73	74	92	160		
3306	65																													67		
3307	123																							5	7	42	52	60	65	80		
3308	123																										6	28	60	75		
3309	58																							9	27	33	42	52	117	152		
3310	17																													19		
3311	6																															
3312	49																															
3313	38																															
3314	24																															
3315	155																		0	7	13	17	19	39	41	57	60	68	86	126		
3316	57																															
3317	155																								8	11	28	39	42	45		
3318	4																								7	8	11	39	77	82		
3319	76																															
3320	30																										31	36	42	56		
3321	100																															
3322	19																															
3323	0																		2	4	5	8	24	25	37	39	57	69	107	130		
3324	129																													37		
3325	51																											24	31	49		
3326	77																															
3327	35																															
3328	40																										17	41	111	121		
3329	32																							4	6	7	8	11	60	78		
3330	4																									11	17	19	21	23		
3331	7																										24	34	47	73		
3332	0																													37		
3333	19																															
3334	50																		0	7	11	29	31	43	51	63	91	92	103	113		
3335	50																											1	11	31		
3336	8																										17	24	31	85		
3337	11																										13	34	52	67		
3338	50																								11	13	17	31	45	66		
3339	4																												7	77		
3340	39																											6	20	33		
3341	6																													57		
3342	70																					7	17	31	34	38	60	63	97	123		
3343	129																															
3344	50																							4	5	11	19	28	58	82		
3345	148																											19	34	52		
3346	30																										40	50	68	70		
3347	24																													49		
3348	49																															
3349	11																															
3350	24																															
3351	59																									18	36	42	60	138		
3352	63																											34	37	146		
3353	8																													44		
3354	58																									7	23	36	76	129		
3355	30																						1	3	17	24	38	42	52	67		
3356	24																											67	75	129		
3357	4																											11	23	60		
3358	8																								6	19	23	31	34	88		
3359	4																									18	25	39	52	57		
3360	19																													129		
3361	86																															
3362	66																													31		
3363	58																						4	7	47	76	77	93	107	157		
3364	49																													94		
3365	58																										24	87	94	132		
3366	53																									6	31	34	78	100		
3367	50																		1	4	6	23	29	33	65	72	78	79	80	92		
3368	4																												5	60		
3369	18																															
3370	31																											37	45	47		
3371	70																							5	7	23	25	54	65	104		
3372	94																													37		
3373	18																												39	46		
3374	50																							7	8	52	57	78	90	97		
3375	162																													75		
3376	67																												19	94		
3377	94																															
3378	31																													34		
3379	2																													67		
3380	5	11					6	24	37	41	49				51					52				57	65	69	85	99	105	139		
3381	32																						7	17	31	38	42	121	144	147		
3382	11																											6	24	45		
3383	50																								11	17	37	52	58	73		
3384	39																												25	86		
3385	40																												80	150		
3386	17																													21		
3387	32																								31	47	52	60	77	83		
3388	59																											13	31	85		
3389	4	8	30	32		5	7	11		17			24	31	39				42	49		52							65	74		
3390	7																													5		
3391	8																								5	7	59	68	78	108		
3392	31																															
3393	31																												34	46		
3394	5																										13	31	47	77		
3395	11	12	42	58	63	68		73	77	78		45	69		46	79						80							112	146		
3396	92																															
3397	129																															
3398	92																															
3399	29																												19	109		
3400	17																										6	24	73	82		
3401	30																									4	17	31	34	65		
3402	50																											17	31	54		
3403	7																													24		
3404	58																									7	24	63	78	119		
3405	7																															
3406	24																													34		
3407	52																															
3408	0																													39		
3409	123																												7	42		
3410	50																				4	7	14	17	33	59	86	135	139	151		
3411	59																										17	31	39	52		
3412	49																													52		
3413	32																											0	17	24		
3414	7																									5	60	63	112	147		
3415	17																													74		
3416	54																													49		
3417	0																											11	14	17		
3418	19																															
3419	29																												11	79		
3420	5																											2	51	57		
3421	123																											7	65	112		
3422	39																															
3423	11																												17	82		
3424	161																												49	82		
3425	128																															
3426	46																													85		
3427	4																												11	127		
3428	7																									34	45	46	49	60		
3429	19																													52		
3430	31																													49		
3431	123																												17	31		
3432	8																															
3433	17																															
3434	30																							7	52	78	87	100	117	126		
3435	31																													85		
3436	8																									7	9	14	52	65		
3437	17																													51		
3438	92																										17	34	125	140		
3439	7																													34		
3440	39																													85		
3441	70																								0	4	5	32	60	65		
3442	42																								7	31	41	96	99	121		
3443	96																															
3444	19																													25		
3445	63																								23	25	31	43	51	90		
3446	53																													13		
3447	32																								13	17	31	58	78	90		
3448	7																										9	51	52	67		
3449	68																															
3450	58																							5	11	31	38	46	96	98		
3451	31																															
3452	5																															
3453	0																							2	5	7	51	52	97	115		
3454	31																											19	82	129		
3455	30																									17	59	60	65	165		
3456	77																															
3457	51																															
3458	33																										46	52	119	147		
3459	11																													35		
3460	35																													96		
3461	153																															
3462	5																						31	34	60	67	72	78	89	98		
3463	42																															
3464	32																											24	35	51		
3465	11																5	7	9	13	17	25	31	34	38	49	51	52	65	82		
3466	34																													109		
3467	54																						5	7	34	83	91	98	105	108		
3468	54																										7	39	104	140		
3469	50																										4	7	17	31		
3470	39																															
3471	42																															
3472	31																															
3473	18																										20	37	56	95		
3474	0																								4	7	11	24	60	93		
3475	50																									7	12	28	31	79		
3476	12																													31		
3477	90																													31		
3478	63																															
3479	29																										24	56	59	63		
3480	8																											51	67	75		
3481	31																															
3482	49																													52		
3483	140																												15	49		
3484	50																											6	38	130		
3485	8																									5	13	23	65	78		
3486	7																													33		
3487	4																								13	25	45	85	90	117		
3488	8																													34		
3489	70																	5	7	10	23	26	27	33	42	65	75	90	98	139		
3490	8																												7	60		
3491	22																													41		
3492	50																										4	11	26	153		
3493	63																						6	9	18	24	31	51	52	65		
3494	4																						5	7	17	35	42	46	57	153		
3495	7																															
3496	49																													35		
3497	50																												2	35		
3498	53																															
3499	8			5			13	22	23	31	39	43	98		41	42	59	68	90	105			109							117		
3500	50																	5	6	7	11	13	26	54	62	63	71	76	78	105		
3501	31																													25		
3502	29																									0	4	11	42	73		
3503	60																										31	34	52	115		
3504	42																													52		
3505	54																									5	7	26	36	39		
3506	123																								0	8	29	49	52	75		
3507	4																2	7	9	17	19	23	24	27	56	57	65	69	99	153		
3508	50																									5	7	8	14	121		
3509	50																											25	41	54		
3510	5																													51		
3511	23																												25	52		
3512	50																													94		
3513	94																															
3514	8																											11	78	91		
3515	31																															
3516	31																															
3517	26																													10		
3518	4																													7		
3519	26																								18	31	52	66	98	104		
3520	51																													2		
3521	65																															
3522	25																													28		
3523	31																													85		
3524	165																															
3525	14																													47		
3526	58																											7	11	65		
3527	50																											77	105	140		
3528	52																															
3529	4																								2	6	17	39	52	59		
3530	24																												34	49		
3531	0																												7	46		
3532	42																										17	60	65	78		
3533	42																															
3534	17																												24	52		
3535	5																															
3536	115																													49		
3537	11																												23	35		
3538	54																										63	73	97	157		
3539	59																										5	38	39	48		
3540	50																										7	39	45	147		
3541	24																															
3542	25																															
3543	42																													7		
3544	161																											6	17	45		
3545	7																												6	78		
3546	0																											6	7	42		
3547	4																					7	31	37	39	46	52	62	115	119		
3548	32																									4	31	49	51	73		
3549	35																															
3550	11																									7	31	52	60	151		
3551	14																										19	51	52	94		
3552	1																															
3553	19																											52	82	129		
3554	80																															
3555	58																							5	7	8	11	63	92	162		
3556	7																									5	26	35	47	76		
3557	50																	0	1	4	7	25	29	31	32	40	51	58	65	90		
3558	45																															
3559	42																							7	11	17	31	52	93	139		
3560	30																													17		
3561	11																												7	83		
3562	25																													47		
3563	50																													5		
3564	113																													80		
3565	7																													39		
3566	52																															
3567	7																												45	64		
3568	31																													49		
3569	17																															
3570	80																															
3571	8																												19	77		
3572	18																												24	61		
3573	49																															
3574	4																											43	47	77		
3575	58																				4	7	14	17	20	24	78	92	93	151		
3576	11																										18	34	52	134		
3577	59																															
3578	24																												49	56		
3579	46																															
3580	31																															
3581	31																															
3582	50																						9	45	46	57	62	75	77	97		
3583	39																													49		
3584	90																													77		
3585	4																							1	7	42	49	51	65	78		
3586	45																															
3587	4																						6	8	13	18	25	33	56	69		
3588	58																															
3589	52		4	7	14		39		1		31	46	69							70					71	85	90	109	139	147		
3590	50																						4	8	19	39	42	60	69	130		
3591	65																															
3592	7																								9	14	37	55	60	97		
3593	11																									14	26	51	56	78		
3594	19																															
3595	70																			6	7	23	40	56	63	65	73	85	107	158		
3596	30																										17	40	50	129		
3597	50																												52	94		
3598	24																															
3599	50																												31	53		
3600	58																											7	39	52		
3601	30																													63		
3602	104																												45	91		
3603	70																								4	8	35	42	57	65		
3604	19																															
3605	78																												2	119		
3606	14																									2	25	47	74	84		
3607	59																										5	11	39	52		
3608	30																										11	46	78	109		
3609	4																									5	12	19	31	51		
3610	29																							5	7	8	27	42	49	115		
3611	30																									17	39	85	125	135		
3612	23																															
3613	0																												1	7		
3614	7																										17	56	57	126		
3615	90																															
3616	30																								14	25	27	31	33	50		
3617	29																															
3618	50																									2	9	17	31	140		
3619	130																															
3620	57																															
3621	30																					0	5	11	17	24	42	50	66	105		
3622	31																													19		
3623	0																											5	34	57		
3624	11																						17	31	52	56	65	78	87	91		
3625	50																										5	52	82	94		
3626	29																										9	26	31	96		
3627	11																															
3628	17																												45	116		
3629	11																										17	73	78	117		
3630	11																											7	38	112		
3631	42																						7	11	17	24	31	39	46	109		
3632	69																								24	31	45	57	94	147		
3633	7																															
3634	74																												28	34		
3635	30																													17		
3636	4																											5	6	35		
3637	31																													76		
3638	52																															
3639	7																															
3640	50																						5	7	8	9	31	39	52	97		
3641	50																											4	7	19		
3642	50																											17	31	42		
3643	7																															
3644	50																											17	51	105		
3645	41																															
3646	39																											13	49	86		
3647	101																													129		
3648	49																															
3649	49																															
3650	19																															
3651	17																															
3652	24																												31	45		
3653	24																															
3654	17																															
3655	123																			5	9	11	17	23	31	42	57	58	109	135		
3656	5																													61		
3657	17																													31		
3658	31																													49		
3659	17																															
3660	90																												17	51		
3661	11																											17	24	127		
3662	28																															
3663	17																													51		
3664	17																															
3665	11																	5	6	7	17	19	25	28	31	34	37	51	57	85		
3666	6																													31		
3667	43																															
3668	0	1	4	32		5	7	11	42		34			17	39	53			59	60			70				74		97	105		
3669	30																											17	32	77		
3670	5																											17	18	51		
3671	0																								7	8	9	12	34	65		
3672	50																										11	13	42	51		
3673	30																		0	4	5	7	8	11	42	43	51	62	90	117		
3674	143																											24	49	51		
3675	58																		11	17	24	28	33	39	43	59	60	62	65	72		
3676	117																												17	39		
3677	93																										11	52	60	82		
3678	62																				11	28	42	48	57	60	69	75	147	152		
3679	50																												73	97		
3680	30																												17	105		
3681	30																												17	75		
3682	25																															
3683	30																									51	54	89	91	98		
3684	7																											24	39	60		
3685	50																															
3686	4																						7	11	13	21	34	39	51	62		
3687	93																													11		
3688	70																					0	5	9	17	21	38	57	115	120		
3689	30																													17		
3690	32																							4	5	8	11	19	39	82		
3691	4																						7	8	17	34	39	41	45	118		
3692	0																									5	7	14	26	105		
3693	4																									5	7	35	51	53		
3694	29																						0	4	31	42	49	77	82	139		
3695	11																												35	117		
3696	19																												82	129		
3697	24																													67		
3698	35																															
3699	24																												67	165		
3700	26																									5	13	23	52	63		
3701	0																								4	11	34	57	67	89		
3702	0																								25	31	51	65	78	126		
3703	58																											18	24	31		
3704	126																															
3705	4																									7	25	52	77	82		
3706	35																															
3707	8																							11	17	24	45	92	104	124		
3708	42																												17	39		
3709	7																															
3710	8																								17	31	46	57	76	130		
3711	31																															
3712	67																													34		
3713	53																													13		
3714	77																												19	74		
3715	11																								5	7	9	26	63	69		
3716	32																												5	42		
3717	62																				11	26	39	41	45	56	57	59	67	97		
3718	96																															
3719	4																										2	11	42	43		
3720	6																													19		
3721	85																															
3722	37																															
3723	5																												45	57		
3724	42																							11	25	39	60	63	65	99		
3725	32																										5	17	29	35		
3726	7																												39	117		
3727	50																									1	4	31	45	52		
3728	38																															
3729	50																					4	5	7	10	23	31	34	38	52		
3730	18																										17	25	108	110		
3731	52																															
3732	98																															
3733	31																															
3734	8																												7	31		
3735	101																													0		
3736	49																													35		
3737	54																							4	7	17	42	46	90	98		
3738	7																															
3739	58																									42	45	60	65	82		
3740	123																						7	13	18	33	39	54	68	73		
3741	54																						4	8	31	35	42	46	52	104		
3742	4																															
3743	7																											5	14	17		
3744	149																															
3745	5																															
3746	77																													35		
3747	0																										17	39	43	65		
3748	130																													24		
3749	60																						17	31	39	45	52	75	119	120		
3750	32																						0	5	7	14	54	60	73	81		
3751	50																							5	9	11	31	56	60	100		
3752	17																													23		
3753	31																															
3754	11																									7	13	23	73	117		
3755	42																										51	57	72	96		
3756	42																								2	26	52	65	125	140		
3757	5																															
3758	11																									17	39	53	65	66		
3759	5																													53		
3760	143																											7	52	125		
3761	4																						11	19	24	25	31	42	56	116		
3762	4																												17	125		
3763	54																															
3764	2																													34		
3765	19																												82	129		
3766	19																															
3767	7																											6	17	34		
3768	17																															
3769	14																												138	140		
3770	54																										4	52	68	94		
3771	75																															
3772	50																				0	5	17	35	51	73	77	123	129	151		
3773	154																															
3774	62																											37	45	47		
3775	49																															
3776	49																															
3777	11																													44		
3778	70																						9	18	26	44	51	53	63	125		
3779	50																												45	80		
3780	29																										11	38	88	131		
3781	85																															
3782	14																															
3783	1																													24		
3784	6																													87		
3785	8																								2	18	42	43	65	73		
3786	54																							9	22	33	39	51	92	130		
3787	17																											35	39	57		
3788	42																															
3789	58																												7	63		
3790	11																											23	39	52		
3791	32																												14	23		
3792	67																															
3793	49																															
3794	0																							17	43	65	68	78	92	112		
3795	46																															
3796	42																													7		
3797	5																															
3798	59																															
3799	50																									7	34	42	47	108		
3800	0																											11	33	78		
3801	18																													51		
3802	113																															
3803	69																													49		
3804	49																															
3805	49																															
3806	34																															
3807	58																								2	4	19	31	42	46		
3808	30																												2	23		
3809	50																												0	32		
